pr_id,pr_title,pr_repo,ALG/FUNC,Module,RootCause,Semantic,SubComponent,Symptom,Syntactic,iSemantic,DIAction,DSAction
152,fix: fix angle diff calculation of mission_planner (#772),autowarefoundation/autoware.universe,,MAP,ALG,MISSION_PLANNER,LANELET2_EXTENSION,TRAJ,"IF, MC, AS","SAR, DFC",,"MODIFY_LANELET_COMPUTATION, ADJUST_MISSION_PLANNING"
156,fix: fix test of behavior_velocity_panner,autowarefoundation/autoware.universe,TEST_STATE_MACHINE,PLANNING,EXTER-API,TEST_RELATED,BEHAVIOR_VELOCITY_PLANNER,LOGIC,MC,"PPO, DTI",,"MODIFY_TEST_CASE/UTILS/MANAGER, FIX_API_MISUSE"
178,fix: fix curve deceleration (#777),autowarefoundation/autoware.universe,,PLANNING,SNT,"SPEED_PLANNING, MOTION_VELOCITY_SMOOTHER",MOTION_VELOCITY_SMOOTHER,SVC,AS,"PPO, DFC",,"ADJUST_VELOCITY/SPEED_CONTROL, ADJUST_MOTION_VELOCITY_SMOOTHER"
179,fix: update simple planning simulator param file,autowarefoundation/autoware.universe,,SIMULATOR,CONFIG,PARAMETER,SIMPLE_PLANNING_SIMULATOR,LAU,NV,"PPO, CEM, SPO",,
202,fix: build repends,autowarefoundation/autoware.universe,,BUILD,CONFIG,"PARAMETER, BUILD",,BUILD,NV,"MII, CEM, BCE",,
203,fix(repos): fix repos,autowarefoundation/autoware.universe,,BUILD,CONFIG,"PARAMETER, DEP, BUILD",,BUILD,NV,"MII, BCE, ADMI",,
205,fix: ignore roll and pitch for creating drivable_area,autowarefoundation/autoware.universe,,PLANNING,ASSI,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,TRAJ,"AS, MC","PPO, SME",,ADJUST_DRIVABLE_AREA
206,fix: fix goal index search in setgoal function,autowarefoundation/autoware.universe,,PLANNING,ALG,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,LPN,"AS, IF, MC, LV, RT, LOOP, MD","PPO, DFC, SME",,ADJUST_MAP_SEARCHING
218,fix: interpolation (#791),autowarefoundation/autoware.universe,PATH_UTILIZATION,PLANNING,ALG,PATH_PLANNING,BEHAVIOR_VELOCITY_PLANNER,TRAJ,"AS, IF, MC, LV, LOOP","PPO, DFC, SME",,ADJUST_VELOCITY/SPEED_CONTROL
220,fix(pose2twist): order to create callback,autowarefoundation/autoware.universe,POSE2TWIST,LOCALIZATION,INTER-API,POSE2TWIST,POSE2TWIST,LOC,SQ,"SAR, DFC",,"ADJUST_MESSAGE/ADS_COMMUNICATION, FIX_API_MISUSE"
225,fix: calibration rviz plugin library path,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,CONFIG,"RVIZ_PLUGIN, CALIBRATION",TIER4_CALIBRATION_RVIZ_PLUGIN,DGUI,NV,"MII, UIA, CEM",,
230,fix(behavior_path_planner): fix/frenet coordinate 3d,autowarefoundation/autoware.universe,,PLANNING,ALG,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,TRAJ,"IF, RT, LV, LOOP, MC","PPO, DFC",,MODIFY_COORDINATES_RELATED_ISSUES
242,fix(dummy_perception): fix ns and topic,autowarefoundation/autoware.universe,,SIMULATOR,CONFIG,PARAMETER,DUMMY_PERCEPTION_PUBLISHER,LAU,NV,"SPO, CEM, CPR",,
246,fix(behavior_path_planner): fix right expansion direction of lanelet,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,NUM,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,OP,MC,"PPO, DFC",,"MODIFY_LANELET_COMPUTATION, MODIFY_AVOIDANCE_PROCESSING, UPDATE_DATA_VALUES/CALCULATION"
251,"fix(behavior_path_planner): add transformation to polygon, obj frame to map frame",autowarefoundation/autoware.universe,,PLANNING,ALG,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,OP,"MC, LV","PPO, DFC",,MODIFY_OBJECT_PREDICTION/PLANNING
253,fix: ring outlier filter bug,autowarefoundation/autoware.universe,OUTLIER_FILTER,SENSING,ALG,POINTCLOUD_PREPROCESSOR,POINTCLOUD_PREPROCESSOR,OP,"AS, LOOP, LV, MC","SDI, DFC, SME",,MODIFY_POINTCLOUD_PROCESSING
264,fix(lanelet2_extension): fix getAngleDifference,autowarefoundation/autoware.universe,,MAP,NUM,MAP_TOOLS,LANELET2_EXTENSION,TRAJ,"MC, MD, AS","SAR, DFC",,MODIFY_LANELET_COMPUTATION
274,fix(vehicle_cmd_gate): fix topic name,autowarefoundation/autoware.universe,VEHICLE_CMD_GATE,CONTROL,INTER-API,VEHICLE_CMD,VEHICLE_CMD_GATE,IO,"AS, MC","CSA, DFC",,"ADJUST_VEHICLE/CONTROL_COMMAND, FIX_API_MISUSE"
277,fix: typo in localization util.launch.py,autowarefoundation/autoware.universe,,LOCALIZATION,SNT,"SCRIPT, TYPO_CORRECTING",,LAU,MC,"SAR, DFC",,"MODIFY_SYNTAX_ERROR, OPTIMIZE_SCRIPT_TOOLS"
278,fix: particle distribution of initial pose estimatation,autowarefoundation/autoware.universe,,LOCALIZATION,EXTER-API,"NDT_SCAN_MATCHER, LOCALIZATION",NDT_SCAN_MATCHER,LOC,MC,"SAR, DFC",,"MODIFY_NDT_MAPPING/NDT_SCAN_MATCHER, FIX_API_MISUSE"
280,fix(behavior_velocity_planner): fix inversion of object orientation i…,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,NUM,"INTERSECTION, BEHAVIOR_VELOCITY_PLANNER",BEHAVIOR_VELOCITY_PLANNER,OP,MC,"PPO, DFC",,"ADJUST_INTERSECTION_PROCESSING, UPDATE_DATA_VALUES/CALCULATION"
298,fix(euclidean cluster): suppress warnings ,autowarefoundation/autoware.universe,,PERCEPTION,DEP,BUILD,EUCLIDEAN_CLUSTER,BUILD,NV,"EA, CEM, EHR",,
305,fix(behavior_velocity_planner): fix detection_area findForwardOffsetSegment,autowarefoundation/autoware.universe,DETECTION_AREA,PLANNING,NUM,"DETECTION_AREA, BEHAVIOR_VELOCITY_PLANNER",BEHAVIOR_VELOCITY_PLANNER,TRAJ,"AS, LV, RT","PPO, DFC",,"RECOMPUTE_VELOCITY_PLANNER_DETECTION_AREA, UPDATE_DATA_VALUES/CALCULATION"
317,fix(vehicle_cmd_gate): add timestamp,autowarefoundation/autoware.universe,VEHICLE_CMD_GATE,CONTROL,ASSI,VEHICLE_CMD,VEHICLE_CMD_GATE,IO,"MC, AS","CSA, SME",,ADJUST_VEHICLE/CONTROL_COMMAND
318,fix(web controller): remove rosbridge launch from web_controller launch file,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,CONFIG,PARAMETER,WEB_CONTROLLER,LAU,NV,"MII, CEM",,
321,fix(turn_signal_decider): fix getintersectionturnsignal of turn_signal_decider,autowarefoundation/autoware.universe,TURN_SIGNAL_DECIDER,PLANNING,ICL,"TURN_SIGNAL, INTERSECTION",BEHAVIOR_PATH_PLANNER,"TURN, LOGIC","IF, LOOP","PPO, DFC",,"MODIFY_AV_TURNING_LOGIC, CHANGE_CONDITION_LOGIC, CHANGE_DECISION_MAKING_ALGORITHM"
340,fix: fix external velocity in smoother,autowarefoundation/autoware.universe,MOTION_VELOCITY_SMOOTHER,PLANNING,ICL,MOTION_VELOCITY_SMOOTHER,MOTION_VELOCITY_SMOOTHER,"SVC, STOP","IF, MC","PPO, DFC",,"ADJUST_STOP/PARK_CONTROL, CHANGE_CONDITION_LOGIC, ADJUST_VELOCITY/SPEED_CONTROL, ADJUST_MOTION_VELOCITY_SMOOTHER"
365,fix(behavior_path_planner): crash when drivable area expanding,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,MCC,"AVOIDANCE_SCENARIO, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,CRASHES,"IF, LOOP, AS, MC","PPO, EHR, DFC",,"ADD_CONDITION_LOGIC, MODIFY_AVOIDANCE_PROCESSING, ADJUST_DRIVABLE_AREA"
393,fix(motion_velocity_smoother): fix bug in merge filter,autowarefoundation/autoware.universe,JERK_FILTERED_SMOOTHER,PLANNING,ALG,MOTION_VELOCITY_SMOOTHER,MOTION_VELOCITY_SMOOTHER,SVC,"IF, LOOP, AS","PPO, DFC",,"ADJUST_VELOCITY/SPEED_CONTROL, ADJUST_MOTION_VELOCITY_SMOOTHER"
410,fix(accel_brake_map_calibrator): fix parameter file,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,CONFIG,PARAMETER,ACCEL_BRAKE_MAP_CALIBRATOR,BUILD,NV,"MII, CEM",,
434,fix(behavior_path_planner): fix utility function,autowarefoundation/autoware.universe,,PLANNING,NUM,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,LOGIC,AS,"PPO, DFC",,UPDATE_DATA_VALUES/CALCULATION
439,fix(tier4_vehicle_launch): refer to launch packages to find vehicle_interface.launch.xml,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,CONFIG,PARAMETER,,LAU,NV,"MII, CEM, BCE, IC",,
451,fix(behavior_path_planner): overwrite goal lane id when pull over function is on,autowarefoundation/autoware.universe,BEHAVIOR_PATH_PLANNER,PLANNING,ASSI,"PATH_PLANNING, PARKING_CONTROL",BEHAVIOR_PATH_PLANNER,STOP,"AS, MC, SQ","PPO, SME, DFC",,"ADJUST_STOP/PARK_CONTROL, MOVE_STATEMENTS"
474,fix(behavior_path_planner): fix reservation of predicted path,autowarefoundation/autoware.universe,,PLANNING,EXTER-API,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,TRAJ,MC,"PPO, SME",,"MODIFY_OBJECT_PREDICTION/PLANNING, FIX_API_MISUSE"
487,fix: use hazard in auto command when emergency_handling is false,autowarefoundation/autoware.universe,VEHICLE_CMD_GATE,CONTROL,SNT,VEHICLE_CMD,VEHICLE_CMD_GATE,SS,AS,"CSA, DFC, SPE",,"ADJUST_VEHICLE/CONTROL_COMMAND, FIX_API_MISUSE"
525,fix(behavior_velocity_planner): lower stop decision velocity,autowarefoundation/autoware.universe,,PLANNING,DATA,"VELOCITY_CONTROL, BEHAVIOR_VELOCITY_PLANNER",BEHAVIOR_VELOCITY_PLANNER,"STOP, SVC",AS,"PPO, SME",,"ADJUST_STOP/PARK_CONTROL, ADJUST_VELOCITY/SPEED_CONTROL, UPDATE_DATA_VALUES/CALCULATION"
526,fix(behavior_velocity): add traffic light stop point insert,autowarefoundation/autoware.universe,TRAFFIC_LIGHT,PLANNING,SNT,"TRAFFIC_LIGHT_DETECTION, TRAFFIC_LIGHT, TRAFFIC_SIGNAL",BEHAVIOR_VELOCITY_PLANNER,"TLP, STOP","AS, LV, MC","PPO, DFC, SME",,"ADJUST_TRAFFIC_SIGNAL_PROCESSING, ADJUST_STOP/PARK_CONTROL, CHANGE_DATA_TYPE"
530,fix(vehicle_cmd_gate): add missing time stamp,autowarefoundation/autoware.universe,VEHICLE_CMD_GATE,CONTROL,DATA,VEHICLE_CMD,VEHICLE_CMD_GATE,"SS, STOP","AS, LV","CSA, DFC, SPE",,"ADJUST_VEHICLE/CONTROL_COMMAND, UPDATE_DATA_VALUES/CALCULATION"
542,fix(planning_errror_monitor): ignore invalid calculation in curvature validation,autowarefoundation/autoware.universe,PLANNING_ERROR_MONITOR,HMI,MCC,PLANNING_ERROR_MONITOR,PLANNING_ERROR_MONITOR,TRAJ,"IF, RT, LV, MD, LOOP","PPO, EHR, DFC",,"ADD_CONDITION_LOGIC, ADJUST_SYSTEM_MONITOR"
547,fix(map_based_prediction): use autoware utils,autowarefoundation/autoware.universe,MAP_BASED_PREDICTION,PREDICTION,INTER-API,MAP_BASED_PREDICTION,MAP_BASED_PREDICTION,OP,"MC, RT, LV","PAE, DFC",,MODIFY_OBJECT_PREDICTION/PLANNING
571,fix(tier4_perception_rviz_plugin): fix dummy pedestrian shape,autowarefoundation/autoware.universe,,PERCEPTION,DATA,"RVIZ_PLUGIN, VISUALIZATION",,DGUI,AS,"EA, UIA",,"CHANGE/ADD_GUI_PROPERTY/ELEMENTS, MODIFY_SIMULATION_VISUALIZATION, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, UPDATE_DATA_VALUES/CALCULATION"
588,fix(dummy_perception_publisher): modified objects also use baselink z-position,autowarefoundation/autoware.universe,,SIMULATOR,ALG,"ADS_COMMUNICATION, TEST_RELATED",DUMMY_PERCEPTION_PUBLISHER,IO,"TRY, RT, AS, MC, LV","SPO, LA, CPR",,"ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, ADJUST_MESSAGE/ADS_COMMUNICATION"
590,fix(behavior_velocity): clear values before adding partition,autowarefoundation/autoware.universe,,PLANNING,MEM,"DISTANCE_COMPUTATION, BEHAVIOR_VELOCITY_PLANNER",BEHAVIOR_VELOCITY_PLANNER,LOGIC,MC,"PPO, SME",,"ADJUST_VELOCITY/SPEED_CONTROL, FIX_MEMORY_ISSUE"
615,fix(behavior_velocity): add check of common acceleration,autowarefoundation/autoware.universe,,PLANNING,MCC,"PATH_PLANNING, MOTION_VELOCITY_SMOOTHER",BEHAVIOR_VELOCITY_PLANNER,SVC,"IF, RT","PPO, SME",,"CHANGE_ACCELERATION_PROPERTY, ADD_CONDITION_LOGIC, ADJUST_VELOCITY/SPEED_CONTROL"
621,fix(motion_velocity_smoother): velocity limit when engage status,autowarefoundation/autoware.universe,MOTION_VELOCITY_SMOOTHER,PLANNING,SNT,MOTION_VELOCITY_SMOOTHER,MOTION_VELOCITY_SMOOTHER,SVC,AS,"PPO, SME",,"ADJUST_VELOCITY/SPEED_CONTROL, ADJUST_MOTION_VELOCITY_SMOOTHER, UPDATE_DATA_VALUES/CALCULATION"
626,fix: delete common_sensor_launch from exec_depend,autowarefoundation/autoware.universe,,SENSING,DEP,"PARAMETER, DEP",,LAU,NV,"SDI, DU, CEM",,
632,fix: fix package and name space for VoxelBasedCompareMapFilterComponent,autowarefoundation/autoware.universe,,PERCEPTION,INTER-API,SCRIPT,EUCLIDEAN_CLUSTER,LAU,"AS, MC","EA, DU",,"FIX_API_MISUSE, OPTIMIZE_SCRIPT_TOOLS"
633,fix(tier4_state_rviz_plugin): change service and topic name for engage,autowarefoundation/autoware.universe,AUTOWARE_STATE_PANEL,UTILITIES & TOOLS,INTER-API,RVIZ_PLUGIN,TIER4_STATE_RVIZ_PLUGIN,IO,MC,"MII, DFC",,CHANGE/ADD_GUI_PROPERTY/ELEMENTS
634,fix(motion_velocity_smoother): add missing rclcpp dependency,autowarefoundation/autoware.universe,,PLANNING,DEP,"PARAMETER, DEP",MOTION_VELOCITY_SMOOTHER,BUILD,NV,"PPO, DU, CEM",,
639,fix: use anon to make unique node name instead of diag name,autowarefoundation/autoware.universe,,SYSTEM,CONFIG,PARAMETER,DUMMY_DIAG_PUBLISHER,LAU,NV,"MII, CEM",,
646,fix(ekf_localizer): rosbag clock jump bug,autowarefoundation/autoware.universe,EKF_LOCALIZER,LOCALIZATION,MCC,EKF_LOCALIZER,EKF_LOCALIZER,"LOC, LOGIC","IF, AS, MC","SAR, EHR",,"ADJUST_EKF_LOCALIZER, ADD_CONDITION_LOGIC"
650,fix(behavior_path_planner): initialize scene module status,autowarefoundation/autoware.universe,,PLANNING,ASSI,"SCENE_MODULE_MANAGER, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,LOGIC,MD,"PPO, SME",,MODIFY_SCENARIO/PLANNER_MANAGER
664,fix(obstacle_avoidance_planner): fix bug of lerp when points' size = 1,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,MCC,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,CRASHES,"IF, RT","PPO, DFC",,"ADD_CONDITION_LOGIC, MODIFY_AVOIDANCE_PROCESSING"
665,fix(simple_planning_simulator): fix bug in function to apply noise,autowarefoundation/autoware.universe,SIMPLE_PLANNING_SIMULATOR,SIMULATOR,NUM,"SIMULATOR, TEST_RELATED",SIMPLE_PLANNING_SIMULATOR,SVC,AS,"SPO, DTI",,"ADJUST_VELOCITY/SPEED_CONTROL, MODIFY_SIMULATION_VISUALIZATION, UPDATE_DATA_VALUES/CALCULATION"
667,fix(control_launch): change default mpc param to improve performance,autowarefoundation/autoware.universe,,CONTROL,CONFIG,PARAMETER,,TRAJ,NV,"CSA, CEM",,
681,fix(map_based_prediction): add config to INSTALL_TO_SHARE,autowarefoundation/autoware.universe,,PREDICTION,CONFIG,BUILD,MAP_BASED_PREDICTION,BUILD,NV,"PAE, CEM, BCE",,
689,fix(behavior_velocity): traffic light missing debug wall pose,autowarefoundation/autoware.universe,TRAFFIC_LIGHT,PLANNING,INTER-API,"TRAFFIC_LIGHT_DETECTION, DEBUG_CHANGE",BEHAVIOR_VELOCITY_PLANNER,DGUI,MC,"PPO, DTI, DFC",,"CHANGE/ADD_GUI_PROPERTY/ELEMENTS, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, FIX_API_MISUSE, ADJUST_TRAFFIC_SIGNAL_PROCESSING"
691,fix(behavior_velocity_planner): ignore pass judge when external_stop is true,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,ICL,INTERSECTION,BEHAVIOR_VELOCITY_PLANNER,"LOGIC, STOP",IF,"PPO, DFC",,"CHANGE_CONDITION_LOGIC, ADJUST_STOP/PARK_CONTROL, ADJUST_INTERSECTION_PROCESSING"
697,fix(behavior_velocity): add include  autoware utils,autowarefoundation/autoware.universe,,PLANNING,DEP,LIBRARY,BEHAVIOR_VELOCITY_PLANNER,BUILD,LIB,"PPO, DU",,"CHANGE/ADD/DELETE_LIB_IMPORTING, ADJUST_OCCLUSION_SPOT_MODULE"
699,fix(behavior_velocity): avoid to insert the same point,autowarefoundation/autoware.universe,,PLANNING,ALG,"TRAJECTORY_GENERATOR, BEHAVIOR_VELOCITY_PLANNER",BEHAVIOR_VELOCITY_PLANNER,TRAJ,"IF, AS, MC, LV","PPO, DFC",,IMPROVE_TRAJECTORY/PATH_GENERATION
715,fix(multi_object_tracker): fix for unknown object,autowarefoundation/autoware.universe,MULTI_OBJECT_TRACKER,PERCEPTION,MCC,OBJECT_TRACKER,MULTI_OBJECT_TRACKER,OP,"IF, MC","PPO, DFC, EHR",,"ADD_CONDITION_LOGIC, MODIFY_OBJECT_DETECTION"
728,fix(behavior_path_planner): fix the condition of turn signal lighting,autowarefoundation/autoware.universe,TURN_SIGNAL_DECIDER,PLANNING,ALG,TURN_SIGNAL,BEHAVIOR_PATH_PLANNER,TURN,"AS, IF, LOOP, MC, RT, LV","PPO, DFC, SME",,"MODIFY_AV_TURNING_LOGIC, CHANGE_DECISION_MAKING_ALGORITHM"
731,fix(avoidance_module): ignore object instead of creating zero shift,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ALG,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,OP,"AS, RT, MC","PPO, EHR, DFC",,MODIFY_AVOIDANCE_PROCESSING
734,fix: set correct frameid to transformed_cloud,autowarefoundation/autoware.universe,DETECTOR,PERCEPTION,ASSI,"OBJECT_DETECTION, LIDAR",LIDAR_APOLLO_INSTANCE_SEGMENTATION,IO,AS,"EA, SME",,"REPAIR_LIDAR_INTEGRATION_ISSUES, MODIFY_OBJECT_DETECTION"
738,fix(motion_velocity_smoother): curve deceleration not working with a specific parameter set,autowarefoundation/autoware.universe,SMOOTHER_BASE,PLANNING,NUM,MOTION_VELOCITY_SMOOTHER,MOTION_VELOCITY_SMOOTHER,SVC,"MC, AS","PPO, EHR, DFC",,"ADJUST_VELOCITY/SPEED_CONTROL, ADJUST_MOTION_VELOCITY_SMOOTHER, UPDATE_DATA_VALUES/CALCULATION"
739,fix(motion_velocity_smoother): add stop decel parameter,autowarefoundation/autoware.universe,,PLANNING,CONFIG,"PARAMETER, MOTION_VELOCITY_SMOOTHER",MOTION_VELOCITY_SMOOTHER,SVC,NV,"PPO, DFC",,
741,docs(autoware_testing): fix link,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,DOC,DOCUMENTATION,AUTOWARE_TESTING,DOC,DOC,DUC,,
743,docs(autoware_auto_geometry): fix link,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,DOC,DOCUMENTATION,AUTOWARE_AUTO_GEOMETRY,DOC,DOC,DUC,,
745,fix: trajectory visualizer,autowarefoundation/autoware.universe,,PLANNING,ALG,"SCRIPT, VISUALIZATION",MOTION_VELOCITY_SMOOTHER,DGUI,"AS, MC, IF, RT, LOOP","PPO, UIA",,"MODIFY_TRAJECTORY_VISUALIZER, OPTIMIZE_SCRIPT_TOOLS"
746,fix(behavior_velocity): handle the case when finding index failed,autowarefoundation/autoware.universe,,PLANNING,MCC,"TRAJECTORY_GENERATOR, BEHAVIOR_VELOCITY_PLANNER",BEHAVIOR_VELOCITY_PLANNER,LOGIC,"IF, RT","PPO, EHR, DFC",,ADD_CONDITION_LOGIC
747,fix(emergency_handler): add missing timestamp for emergency control command,autowarefoundation/autoware.universe,EMERGENCY_HANDLER,SYSTEM,ASSI,EMERGENCY_HANDLER,EMERGENCY_HANDLER,IO,AS,"MII, DFC",,MODIFY_EMERGENCY_MODE
748,fix: ignore cross_line in turn signal judge,autowarefoundation/autoware.universe,,PLANNING,MCC,TURN_SIGNAL,BEHAVIOR_PATH_PLANNER,TURN,"IF, LV, AS","PPO, DFC",,"ADD_CONDITION_LOGIC, MODIFY_AV_TURNING_LOGIC"
758,fix(costmap_generator): modify build error in rolling,autowarefoundation/autoware.universe,,PLANNING,CONFIG,BUILD,COSTMAP_GENERATOR,BUILD,NV,"PPO, BCE, CEM",,
760,fix(dummy_diag_publisher): modify build error in rolling,autowarefoundation/autoware.universe,,SYSTEM,DEP,PARAMETER,DUMMY_DIAG_PUBLISHER,BUILD,NV,"MII, BCE, CEM",,
761,fix(dummy_perception_publisher): modify build error in rolling,autowarefoundation/autoware.universe,,SIMULATOR,CONFIG,BUILD,DUMMY_PERCEPTION_PUBLISHER,BUILD,NV,"BCE, CEM, SPO",,
775,fix(image_projection_based_fusion): modify build error in rolling,autowarefoundation/autoware.universe,,PERCEPTION,DEP,PARAMETER,IMAGE_PROJECTION_BASED_FUSION,BUILD,NV,"MII, BCE, CEM",,
776,fix(osqp_interface): modify build error in rolling,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,CONFIG,BUILD,OSQP_INTERFACE,BUILD,NV,"MII, BCE, CEM, IC",,
777,fix(map_loader): modify build error in rolling,autowarefoundation/autoware.universe,,MAP,CONFIG,BUILD,MAP_LOADER,BUILD,NV,"BCE, CEM, SAR",,
778,fix(map_tf_generator): modify build error in rolling,autowarefoundation/autoware.universe,,MAP,DEP,"DEP, PARAMETER",MAP_TF_GENERATOR,BUILD,NV,"SAR, BCE, CEM",,
781,fix(freespace_planner): modify build error in rolling,autowarefoundation/autoware.universe,,PLANNING,DEP,LIBRARY,FREESPACE_PLANNER,BUILD,"LIB, IF","PPO, BCE, CEM",,"CHANGE/ADD/DELETE_LIB_IMPORTING, MODIFY_FREESPACE_PLANNING"
782,fix(had_map_utils): modify build error in rolling,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,CONFIG,"DEP, BUILD",HAD_MAP_UTILS,BUILD,NV,"MII, BCE, CEM",,
783,fix(lidar_centerpoint): modify build error in rolling,autowarefoundation/autoware.universe,,PERCEPTION,DEP,"DEP, PARAMETER",LIDAR_CENTERPOINT,BUILD,NV,"EA, BCE, CEM",,
784,fix(map_based_prediction): modify build error in rolling,autowarefoundation/autoware.universe,,PREDICTION,DEP,LIBRARY,MAP_BASED_PREDICTION,BUILD,"LIB, IF","PAE, BCE, CEM",,CHANGE/ADD/DELETE_LIB_IMPORTING
786,fix(obstacle_collision_checker): modify build error in rolling,autowarefoundation/autoware.universe,,CONTROL,DEP,LIBRARY,OBSTACLE_COLLISION_CHECKER,BUILD,"LIB, IF","CSA, BCE, CEM",,CHANGE/ADD/DELETE_LIB_IMPORTING
789,fix(probabilistic_occupancy_grid_map): modify build error in rolling,autowarefoundation/autoware.universe,,SENSING,DEP,"DEP, PARAMETER",PROBABILISTIC_OCCUPANCY_GRID_MAP,BUILD,NV,"SDI, BCE, CEM",,
805,fix(stop_filter): modify build error in rolling,autowarefoundation/autoware.universe,,LOCALIZATION,DEP,"DEP, PARAMETER",STOP_FILTER,BUILD,NV,"SAR, BCE, CEM",,
806,fix(traffic_light_map_based_detector): modify build error in rolling,autowarefoundation/autoware.universe,,PERCEPTION,DEP,"DEP, PARAMETER",TRAFFIC_LIGHT_MAP_BASED_DETECTOR,BUILD,NV,"EA, BCE, CEM",,
808,fix(tier4_planning_rviz_plugins): modify build error in rolling,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,DEP,"LIBRARY, RVIZ_PLUGIN",,BUILD,LIB,"MII, BCE, CEM",,CHANGE/ADD/DELETE_LIB_IMPORTING
811,fix(lane_change): intersection check not considering size equal 1,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,ICL,LANE_CHANGE,BEHAVIOR_PATH_PLANNER,LPN,IF,"PPO, EHR, DFC",,"CHANGE_CONDITION_LOGIC, ADJUST_CHANGE_LANE_RULE, ADD_MAP/LANE_CHECKING"
814,fix(fault_injection): fix empty hardware_id,autowarefoundation/autoware.universe,,SIMULATOR,DATA,"PARAMETER, FAULT_INJECTION",FAULT_INJECTION,IO,AS,"SPO, EHR, DFC",,UPDATE_DATA_VALUES/CALCULATION
816,fix(motion_velocity_smoother): fix overwriteStopPoint using backward point,autowarefoundation/autoware.universe,MOTION_VELOCITY_SMOOTHER,PLANNING,INTER-API,MOTION_VELOCITY_SMOOTHER,MOTION_VELOCITY_SMOOTHER,"STOP, SVC","SQ, MC","PPO, DFC",,"ADJUST_STOP/PARK_CONTROL, ADJUST_VELOCITY/SPEED_CONTROL, FIX_API_MISUSE, ADJUST_MOTION_VELOCITY_SMOOTHER, MOVE_STATEMENTS"
818,fix(lane_change): intersection check caused incorrect stopping point,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,ALG,"LANE_CHANGE, INTERSECTION",BEHAVIOR_PATH_PLANNER,STOP,"IF, RT, LOOP, LV, AS, MC","PPO, DFC, SME",,"ADJUST_STOP/PARK_CONTROL, ADJUST_CHANGE_LANE_RULE, ADD_MAP/LANE_CHECKING"
823,fix(behavior_path_planner): fix undefined symbol in rolling,autowarefoundation/autoware.universe,,PLANNING,ICL,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,CRASHES,IF,"PPO, EHR",,CHANGE_CONDITION_LOGIC
828,fix(behavior_path_planner): getAvoidanceDebugMsgArray caused crash,autowarefoundation/autoware.universe,,PLANNING,MCC,"PATH_PLANNING, AVOIDANCE_SCENARIO",BEHAVIOR_PATH_PLANNER,CRASHES,IF,"PPO, EHR, SME",,ADD_CONDITION_LOGIC
834,fix(behavior_velocity): avoid insert same point on trajectory utils,autowarefoundation/autoware.universe,,PLANNING,ALG,BEHAVIOR_VELOCITY_PLANNER,BEHAVIOR_VELOCITY_PLANNER,CRASHES,"AS, IF, MC, LV","PPO, EHR, SME",,IMPROVE_TRAJECTORY/PATH_GENERATION
837,fix(behavior_velocity_planner): avoid zero division in pcl,autowarefoundation/autoware.universe,,PLANNING,MCC,BEHAVIOR_VELOCITY_PLANNER,BEHAVIOR_VELOCITY_PLANNER,CRASHES,"IF, MC","PPO, EHR",,ADD_CONDITION_LOGIC
853,fix: avoid useless cast,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,DATA,OSQP_INTERFACE,OSQP_INTERFACE,BUILD,AS,"MII, BCE, DFC, IC",,UPDATE_DATA_VALUES/CALCULATION
869,fix(system_monitor): fix build error on tegra platform,autowarefoundation/autoware.universe,GPU_MONITOR,HMI,DATA,GPU_MONITOR,SYSTEM_MONITOR,BUILD,MD,"MII, BCE, EHR",,"ADJUST_SYSTEM_MONITOR, CHANGE_DATA_TYPE"
